division,estado,municipio,anio,mes,intervalo_horario,cargo,valor,Fecha
SURESTE,TABASCO,BALANCAN,2024,5,Base,Variable (Energía),1.0406,2024-05
SURESTE,TABASCO,BALANCAN,2024,5,Intermedia,Variable (Energía),1.8159,2024-05
SURESTE,TABASCO,BALANCAN,2024,5,Punta,Variable (Energía),2.0383,2024-05
SURESTE,TABASCO,BALANCAN,2024,5,-,Distribución,147.01,2024-05
SURESTE,TABASCO,BALANCAN,2024,5,-,Capacidad,359.3,2024-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,5,-,Fijo,497.98,2024-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,5,Base,Variable (Energía),1.1419,2024-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,5,Intermedia,Variable (Energía),1.8941,2024-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,5,Punta,Variable (Energía),2.214,2024-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,5,-,Distribución,63.15,2024-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,5,-,Capacidad,418.46,2024-05
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,5,-,Fijo,568.65,2024-05
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,5,Base,Variable (Energía),1.1388,2024-05
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,5,Intermedia,Variable (Energía),1.8809,2024-05
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,5,Punta,Variable (Energía),2.2009,2024-05
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,5,-,Distribución,89.49,2024-05
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,5,-,Capacidad,418.46,2024-05
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,5,-,Fijo,417.95,2024-05
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,5,Base,Variable (Energía),1.1502,2024-05
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,5,Intermedia,Variable (Energía),1.9052,2024-05
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,5,Punta,Variable (Energía),2.2302,2024-05
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,5,-,Distribución,70.09,2024-05
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,5,-,Capacidad,418.46,2024-05
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,6,-,Fijo,631.59,2024-06
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,6,Base,Variable (Energía),0.6247,2024-06
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,6,Intermedia,Variable (Energía),0.9774,2024-06
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,6,Punta,Variable (Energía),1.3239,2024-06
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,6,-,Distribución,93.44,2024-06
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,6,-,Capacidad,372.85,2024-06
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,6,-,Fijo,631.59,2024-06
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,6,Base,Variable (Energía),2.1708,2024-06
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,6,Intermedia,Variable (Energía),2.7598,2024-06
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,6,Punta,Variable (Energía),3.8903,2024-06
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,6,-,Distribución,93.44,2024-06
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,6,-,Capacidad,267.27,2024-06
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,6,-,Fijo,362.6,2024-06
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,6,Base,Variable (Energía),1.0865,2024-06
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,6,Intermedia,Variable (Energía),1.9399,2024-06
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,6,Punta,Variable (Energía),2.212,2024-06
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,6,-,Distribución,101.75,2024-06
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,6,-,Capacidad,408.47,2024-06
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,6,-,Fijo,267.4,2024-06
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,6,Base,Variable (Energía),1.0842,2024-06
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,6,Intermedia,Variable (Energía),1.9426,2024-06
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,6,Punta,Variable (Energía),2.1895,2024-06
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,6,-,Distribución,161.46,2024-06
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,6,-,Capacidad,408.31,2024-06
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,6,-,Fijo,360.01,2024-06
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,6,Base,Variable (Energía),1.0814,2024-06
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,6,Intermedia,Variable (Energía),1.9435,2024-06
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,6,Punta,Variable (Energía),2.1953,2024-06
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,6,-,Distribución,155.26,2024-06
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,6,-,Capacidad,404.68,2024-06
CENTRO SUR,MORELOS,CUERNAVACA,2024,6,-,Fijo,336.0,2024-06
CENTRO SUR,MORELOS,CUERNAVACA,2024,6,Base,Variable (Energía),0.9934,2024-06
CENTRO SUR,MORELOS,CUERNAVACA,2024,6,Intermedia,Variable (Energía),1.7642,2024-06
CENTRO SUR,MORELOS,CUERNAVACA,2024,6,Punta,Variable (Energía),1.9985,2024-06
CENTRO SUR,MORELOS,CUERNAVACA,2024,6,-,Distribución,229.58,2024-06
CENTRO SUR,MORELOS,CUERNAVACA,2024,6,-,Capacidad,380.02,2024-06
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,6,-,Fijo,398.58,2024-06
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,6,Base,Variable (Energía),1.0297,2024-06
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,6,Intermedia,Variable (Energía),1.7504,2024-06
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,6,Punta,Variable (Energía),2.0305,2024-06
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,6,-,Distribución,129.27,2024-06
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,6,-,Capacidad,408.47,2024-06
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,6,-,Fijo,589.72,2024-06
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,6,Base,Variable (Energía),1.0515,2024-06
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,6,Intermedia,Variable (Energía),1.6395,2024-06
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,6,Punta,Variable (Energía),1.7803,2024-06
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,6,-,Distribución,60.03,2024-06
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,6,-,Capacidad,418.45,2024-06
JALISCO,JALISCO,GUADALAJARA,2024,6,-,Fijo,377.74,2024-06
JALISCO,JALISCO,GUADALAJARA,2024,6,Base,Variable (Energía),1.0439,2024-06
JALISCO,JALISCO,GUADALAJARA,2024,6,Intermedia,Variable (Energía),1.8734,2024-06
JALISCO,JALISCO,GUADALAJARA,2024,6,Punta,Variable (Energía),2.1096,2024-06
JALISCO,JALISCO,GUADALAJARA,2024,6,-,Distribución,166.57,2024-06
JALISCO,JALISCO,GUADALAJARA,2024,6,-,Capacidad,408.47,2024-06
NOROESTE,SONORA,HERMOSILLO,2024,6,-,Fijo,573.51,2024-06
NOROESTE,SONORA,HERMOSILLO,2024,6,Base,Variable (Energía),0.9978,2024-06
NOROESTE,SONORA,HERMOSILLO,2024,6,Intermedia,Variable (Energía),1.6071,2024-06
NOROESTE,SONORA,HERMOSILLO,2024,6,Punta,Variable (Energía),1.7829,2024-06
NOROESTE,SONORA,HERMOSILLO,2024,6,-,Distribución,94.27,2024-06
NOROESTE,SONORA,HERMOSILLO,2024,6,-,Capacidad,408.47,2024-06
ORIENTE,VERACRUZ,VERACRUZ,2024,6,-,Fijo,491.57,2024-06
ORIENTE,VERACRUZ,VERACRUZ,2024,6,Base,Variable (Energía),0.9555,2024-06
ORIENTE,VERACRUZ,VERACRUZ,2024,6,Intermedia,Variable (Energía),1.6899,2024-06
ORIENTE,VERACRUZ,VERACRUZ,2024,6,Punta,Variable (Energía),1.9,2024-06
ORIENTE,VERACRUZ,VERACRUZ,2024,6,-,Distribución,210.41,2024-06
ORIENTE,VERACRUZ,VERACRUZ,2024,6,-,Capacidad,374.94,2024-06
PENINSULAR,YUCATÁN,MERIDA,2024,6,-,Fijo,441.87,2024-06
PENINSULAR,YUCATÁN,MERIDA,2024,6,Base,Variable (Energía),1.2731,2024-06
PENINSULAR,YUCATÁN,MERIDA,2024,6,Intermedia,Variable (Energía),2.1523,2024-06
PENINSULAR,YUCATÁN,MERIDA,2024,6,Punta,Variable (Energía),2.4031,2024-06
PENINSULAR,YUCATÁN,MERIDA,2024,6,-,Distribución,95.44,2024-06
PENINSULAR,YUCATÁN,MERIDA,2024,6,-,Capacidad,408.47,2024-06
SURESTE,TABASCO,BALANCAN,2024,6,-,Fijo,363.59,2024-06
SURESTE,TABASCO,BALANCAN,2024,6,Base,Variable (Energía),1.0406,2024-06
SURESTE,TABASCO,BALANCAN,2024,6,Intermedia,Variable (Energía),1.8159,2024-06
SURESTE,TABASCO,BALANCAN,2024,6,Punta,Variable (Energía),2.0383,2024-06
SURESTE,TABASCO,BALANCAN,2024,6,-,Distribución,147.01,2024-06
SURESTE,TABASCO,BALANCAN,2024,6,-,Capacidad,359.3,2024-06
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,6,-,Fijo,497.98,2024-06
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,6,Base,Variable (Energía),1.1419,2024-06
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,6,Intermedia,Variable (Energía),1.8941,2024-06
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,6,Punta,Variable (Energía),2.214,2024-06
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,6,-,Distribución,63.15,2024-06
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,6,-,Capacidad,418.45,2024-06
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,6,-,Fijo,568.65,2024-06
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,6,Base,Variable (Energía),1.1388,2024-06
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,6,Intermedia,Variable (Energía),1.8809,2024-06
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,6,Punta,Variable (Energía),2.2009,2024-06
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,6,-,Distribución,89.49,2024-06
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,6,-,Capacidad,418.45,2024-06
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,6,-,Fijo,417.95,2024-06
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,6,Base,Variable (Energía),1.1502,2024-06
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,6,Intermedia,Variable (Energía),1.9052,2024-06
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,6,Punta,Variable (Energía),2.2302,2024-06
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,6,-,Distribución,70.09,2024-06
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,6,-,Capacidad,418.45,2024-06
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,7,-,Fijo,631.59,2024-07
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,7,Base,Variable (Energía),0.637,2024-07
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,7,Intermedia,Variable (Energía),0.9997,2024-07
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,7,Punta,Variable (Energía),1.356,2024-07
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,7,-,Distribución,93.44,2024-07
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,7,-,Capacidad,383.39,2024-07
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,7,-,Fijo,631.59,2024-07
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,7,Base,Variable (Energía),2.2268,2024-07
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,7,Intermedia,Variable (Energía),2.8325,2024-07
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,7,Punta,Variable (Energía),3.9949,2024-07
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,7,-,Distribución,93.44,2024-07
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,7,-,Capacidad,274.82,2024-07
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,7,-,Fijo,362.6,2024-07
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,7,Base,Variable (Energía),1.1119,2024-07
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,7,Intermedia,Variable (Energía),1.9894,2024-07
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,7,Punta,Variable (Energía),2.2692,2024-07
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,7,-,Distribución,101.75,2024-07
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,7,-,Capacidad,420.02,2024-07
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,7,-,Fijo,267.4,2024-07
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,7,Base,Variable (Energía),1.1095,2024-07
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,7,Intermedia,Variable (Energía),1.9922,2024-07
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,7,Punta,Variable (Energía),2.246,2024-07
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,7,-,Distribución,161.46,2024-07
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,7,-,Capacidad,419.85,2024-07
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,7,-,Fijo,360.01,2024-07
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,7,Base,Variable (Energía),1.1067,2024-07
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,7,Intermedia,Variable (Energía),1.9931,2024-07
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,7,Punta,Variable (Energía),2.252,2024-07
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,7,-,Distribución,155.26,2024-07
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,7,-,Capacidad,416.12,2024-07
CENTRO SUR,MORELOS,CUERNAVACA,2024,7,-,Fijo,336.0,2024-07
CENTRO SUR,MORELOS,CUERNAVACA,2024,7,Base,Variable (Energía),1.0161,2024-07
CENTRO SUR,MORELOS,CUERNAVACA,2024,7,Intermedia,Variable (Energía),1.8087,2024-07
CENTRO SUR,MORELOS,CUERNAVACA,2024,7,Punta,Variable (Energía),2.0497,2024-07
CENTRO SUR,MORELOS,CUERNAVACA,2024,7,-,Distribución,229.58,2024-07
CENTRO SUR,MORELOS,CUERNAVACA,2024,7,-,Capacidad,390.77,2024-07
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,7,-,Fijo,398.58,2024-07
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,7,Base,Variable (Energía),1.0535,2024-07
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,7,Intermedia,Variable (Energía),1.7945,2024-07
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,7,Punta,Variable (Energía),2.0825,2024-07
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,7,-,Distribución,129.27,2024-07
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,7,-,Capacidad,420.02,2024-07
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,7,-,Fijo,589.72,2024-07
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,7,Base,Variable (Energía),1.0759,2024-07
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,7,Intermedia,Variable (Energía),1.6805,2024-07
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,7,Punta,Variable (Energía),1.8253,2024-07
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,7,-,Distribución,60.03,2024-07
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2024,7,-,Capacidad,430.29,2024-07
JALISCO,JALISCO,GUADALAJARA,2024,7,-,Fijo,377.74,2024-07
JALISCO,JALISCO,GUADALAJARA,2024,7,Base,Variable (Energía),1.068,2024-07
JALISCO,JALISCO,GUADALAJARA,2024,7,Intermedia,Variable (Energía),1.9211,2024-07
JALISCO,JALISCO,GUADALAJARA,2024,7,Punta,Variable (Energía),2.1639,2024-07
JALISCO,JALISCO,GUADALAJARA,2024,7,-,Distribución,166.57,2024-07
JALISCO,JALISCO,GUADALAJARA,2024,7,-,Capacidad,420.02,2024-07
NOROESTE,SONORA,HERMOSILLO,2024,7,-,Fijo,573.51,2024-07
NOROESTE,SONORA,HERMOSILLO,2024,7,Base,Variable (Energía),1.0206,2024-07
NOROESTE,SONORA,HERMOSILLO,2024,7,Intermedia,Variable (Energía),1.6472,2024-07
NOROESTE,SONORA,HERMOSILLO,2024,7,Punta,Variable (Energía),1.8279,2024-07
NOROESTE,SONORA,HERMOSILLO,2024,7,-,Distribución,94.27,2024-07
NOROESTE,SONORA,HERMOSILLO,2024,7,-,Capacidad,420.02,2024-07
ORIENTE,VERACRUZ,VERACRUZ,2024,7,-,Fijo,491.57,2024-07
ORIENTE,VERACRUZ,VERACRUZ,2024,7,Base,Variable (Energía),0.9771,2024-07
ORIENTE,VERACRUZ,VERACRUZ,2024,7,Intermedia,Variable (Energía),1.7323,2024-07
ORIENTE,VERACRUZ,VERACRUZ,2024,7,Punta,Variable (Energía),1.9483,2024-07
ORIENTE,VERACRUZ,VERACRUZ,2024,7,-,Distribución,210.41,2024-07
ORIENTE,VERACRUZ,VERACRUZ,2024,7,-,Capacidad,385.54,2024-07
PENINSULAR,YUCATÁN,MERIDA,2024,7,-,Fijo,441.87,2024-07
PENINSULAR,YUCATÁN,MERIDA,2024,7,Base,Variable (Energía),1.3038,2024-07
PENINSULAR,YUCATÁN,MERIDA,2024,7,Intermedia,Variable (Energía),2.2078,2024-07
PENINSULAR,YUCATÁN,MERIDA,2024,7,Punta,Variable (Energía),2.4657,2024-07
PENINSULAR,YUCATÁN,MERIDA,2024,7,-,Distribución,95.44,2024-07
PENINSULAR,YUCATÁN,MERIDA,2024,7,-,Capacidad,420.02,2024-07
SURESTE,TABASCO,BALANCAN,2024,7,-,Fijo,363.59,2024-07
SURESTE,TABASCO,BALANCAN,2024,7,Base,Variable (Energía),1.0647,2024-07
SURESTE,TABASCO,BALANCAN,2024,7,Intermedia,Variable (Energía),1.8619,2024-07
SURESTE,TABASCO,BALANCAN,2024,7,Punta,Variable (Energía),2.0905,2024-07
SURESTE,TABASCO,BALANCAN,2024,7,-,Distribución,147.01,2024-07
SURESTE,TABASCO,BALANCAN,2024,7,-,Capacidad,369.45,2024-07
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,7,-,Fijo,497.98,2024-07
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,7,Base,Variable (Energía),1.1688,2024-07
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,7,Intermedia,Variable (Energía),1.9423,2024-07
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,7,Punta,Variable (Energía),2.2712,2024-07
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,7,-,Distribución,63.15,2024-07
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2024,7,-,Capacidad,430.29,2024-07
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,7,-,Fijo,568.65,2024-07
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,7,Base,Variable (Energía),1.1656,2024-07
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,7,Intermedia,Variable (Energía),1.9287,2024-07
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,7,Punta,Variable (Energía),2.2578,2024-07
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,7,-,Distribución,89.49,2024-07
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2024,7,-,Capacidad,430.29,2024-07
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,7,-,Fijo,417.95,2024-07
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,7,Base,Variable (Energía),1.1774,2024-07
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,7,Intermedia,Variable (Energía),1.9537,2024-07
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,7,Punta,Variable (Energía),2.2878,2024-07
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,7,-,Distribución,70.09,2024-07
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2024,7,-,Capacidad,430.29,2024-07
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,8,-,Fijo,631.59,2024-08
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,8,Base,Variable (Energía),0.6409,2024-08
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,8,Intermedia,Variable (Energía),1.0067,2024-08
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,8,Punta,Variable (Energía),1.3661,2024-08
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,8,-,Distribución,93.44,2024-08
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2024,8,-,Capacidad,386.71,2024-08
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,8,-,Fijo,631.59,2024-08
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,8,Base,Variable (Energía),2.2445,2024-08
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,8,Intermedia,Variable (Energía),2.8554,2024-08
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,8,Punta,Variable (Energía),4.0279,2024-08
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,8,-,Distribución,93.44,2024-08
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2024,8,-,Capacidad,277.21,2024-08
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,8,-,Fijo,362.6,2024-08
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,8,Base,Variable (Energía),1.1199,2024-08
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,8,Intermedia,Variable (Energía),2.005,2024-08
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,8,Punta,Variable (Energía),2.2872,2024-08
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,8,-,Distribución,101.75,2024-08
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2024,8,-,Capacidad,423.67,2024-08
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,8,-,Fijo,267.4,2024-08
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,8,Base,Variable (Energía),1.1174,2024-08
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,8,Intermedia,Variable (Energía),2.0078,2024-08
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,8,Punta,Variable (Energía),2.2639,2024-08
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,8,-,Distribución,161.46,2024-08
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2024,8,-,Capacidad,423.5,2024-08
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,8,-,Fijo,360.01,2024-08
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,8,Base,Variable (Energía),1.1146,2024-08
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,8,Intermedia,Variable (Energía),2.0087,2024-08
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,8,Punta,Variable (Energía),2.2699,2024-08
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,8,-,Distribución,155.26,2024-08
CENTRO ORIENTE,PUEBLA,PUEBLA,2024,8,-,Capacidad,419.73,2024-08
CENTRO SUR,MORELOS,CUERNAVACA,2024,8,-,Fijo,336.0,2024-08
CENTRO SUR,MORELOS,CUERNAVACA,2024,8,Base,Variable (Energía),1.0233,2024-08
CENTRO SUR,MORELOS,CUERNAVACA,2024,8,Intermedia,Variable (Energía),1.8227,2024-08
CENTRO SUR,MORELOS,CUERNAVACA,2024,8,Punta,Variable (Energía),2.0658,2024-08
CENTRO SUR,MORELOS,CUERNAVACA,2024,8,-,Distribución,229.58,2024-08
CENTRO SUR,MORELOS,CUERNAVACA,2024,8,-,Capacidad,394.16,2024-08
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,8,-,Fijo,398.58,2024-08
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,8,Base,Variable (Energía),1.061,2024-08
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,8,Intermedia,Variable (Energía),1.8084,2024-08
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,8,Punta,Variable (Energía),2.0989,2024-08
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,8,-,Distribución,129.27,2024-08
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2024,8,-,Capacidad,423.67,2024-08
